Sentence,Tag
#Irony  Achha ghamnd usko hai !!!!,1
abi bahot se cricket match hai.. aur b bahot kuch.. so unn sab ke liye aate rahuga kabi kabi,0
"abey chutiye dowry is ILLEGAL now saale jail chala jayga.Terey idhar triple talaq,mann bhar jaye toh behano se shaadi/ye saari illegal nahi",0
Sab Allah Ki Marzi hai yeah ye sirf kisi ki Khudgazi hai. #TripleTalaq,0
eesi ka Naam politics hai...in politician ki wajah se Ram Rahim jaise log crime karne ki himat kar pate hai.,0
Aaj sale fielding bhi achhi krenge... Puri cricket aaj hi khel loge Chutiyo #IndvsSL,0
Privartan hi sansar ka niyam hai  hote rehna chahiye to phir politics me bhi badlo hona jaruri hai taki anpad neta aur sikchhit me farak ho,0
Bahut Ghatiya hai @bollywood_life wale..Waise Bhai saalon ko RT aate hi nahin hai... hahahaha.... #IHateBollywoodlife sahi mein chu hain,0
"Bus karo, aap ab Arvind kejriwal ka, kuch nahi okhaad sakte ho, ye sab tumara politics drama thaa",0
"Laanet tujh par phir se politics. Wo time yaad nahi jab tumhara leader, Abu Newaz Shareef becha garri key neechey du kar bhaga, tab laanti",0
#KhattarMustGo votes ke lye India jalta hai to jalne do. log marte hai to marne do. #shame on such #Politics,0
@UmaSinghal1 @hukam_rawat  Haan pata hai aap use bus ke tkt nahin dete aur magstrat chking me pakadwa ke tihar bhej dete.  #irony,1
bhai WO Bollywood ka baap h bhansali ka baap h Salman tu bhi kuchh bhi sochta h yaar sapne me bhi nhi karega,0
Wah re rajneeti janta ko mar ke rajneeti ho rhi hai  lekin ye log bhool gaye hai ki who lives if india dies....... shame on you politics,0
agar ek baap ki aulaad hai tu @ashutosh83B toh jwaab de iss video ko dekh k ki tera kejri kyu aaya politics me?  jwab de hraami pille,0
Fatwa lag jata agar gareeb ladki hoti ho.. choice ki to baat mat kr.. triple talaq aur halala kisi bhi ladki ki choice nhi ho sakti..,0
Issi chitiya ka Karan Rahul paida ho gaya. Politics ka dhichak Puja,0
@fara_s tu aaj ki naari hai purusho par bhaari hai ....bus makeup ki maari hai #sarcasm #naarishakti ..is grt ...,0
"Vote politics has ruined country. Rule of law ka naada kaso. Kisiko mat baksho. Jo apni pahunch ki baat karta hai, pahunch ki par kaat do.",0
Lite kiun nahy jaa rahee...!! *oyeein oyeein* #Sarcasm,0
Sanjive sir aap bikul sahi bol rahe ho bjp ki sarkar me sirf politics walo ki azadi hai aur desh ke liter on ki nas baki aam admi Mar raha h,0
Big Truth  One day cricket match K Liye Awaam Pagal Ho Jati Hai  Lakin Jumme k Byan K Liye Hamare Paas Waqt Nai    *MisBaH*,0
En media walo ko garibo ka rep nahi dikhega bhai politics ka ptta jo apni aankho mai laga rehka hai enhe wahi dikhta hai jo bikta hai,0
Sab public ko bewakoof banate hain yeh politics hai jo public ko ullu banakar apna roti sekhte hai... 1/2,0
Kabhi tennis dekho to esa lagta hai ki do log apas main cricket khel rahe hai,0
Areey bas achha cricket chaiye..sl wi k sath dekh dekh k Pak gya hu,0
"#TripleTalaq Ki Importance kya hoti hai ,koi jasoda ban say puchy jo aadmi khud ki patni ko insaf na de ska Wah Musalman Aurto ko kya dega,",0
#childkillersarkar lagata hai koi minority aur dalit nai dead kia.Aisa hota to pura vipaksh aaj road pae hota.Phr vote politics chalu hota.,0
Mil gayi #Azaadi #TripleTalaq se. Aur kya.,0
Sab bhogi hain politics me koi yogi na hain,0
Din beetne ko aaya par jinse din hota hai unse guftagu bhi nhi hui #Irony,0
SHUKRIYA PAKISTANI QANOON NAFEZ KARNEY WALY EDARO K JIN KI QURBANEYO KI WAJHA SAY AAJ INT CRICKET BAHAL HOWE,0
Bollywood - Jab main chhota bachha tha to badi sararat karta tha.  Reality - Jab main chhota bachha tha to pant mein potty karta tha.,0
#Akhela se #Hadiya Banne Wali #24 sal ki #MuslimWoman k khilaf sc ne faisla diya #TripleTalaq ki tarah #BraveHadiya,0
Agar politics na kiya jaye to e sabhi jail bheje ja sakte hain,0
Phir Aaya Satte Pe Satta  #film #cine #valladolid #spain #bollywood #ocio #movies #follow #likepic.twitter.com/H1luvWWA8i,0
Cricket ki baat me desh kahase aa gaya ??,0
#Cricket_News: Lahore Award Takreeb One Day Ky Behtreen Khilari Ka Award Babar Azam Ke Name  #AQiB_NAWAZ,0
Ameen .........umeed hai ki paak me bhi cricket dekhne ko milega....,0
JHOOTA! RT @abdulsamadskhan: @Samra_Noori #SomethingIGetALot yaar bohat weight loose kiya hai tumne? #Sarcasm,0
Teri prblm kya hai batau....tujhe triple talaq ya kisi cheez se kuch lena dena nai hai...bas nafrat hai islam se isliye natak karte ho,0
Aap ek baat bhul gye @LambaAlka ji #TripleTalaq decision k baad ink guru @narendramodi ji ne bhi istifa nahi diya.,0
"From ""Gadar - Ek prem katha"" to ""Toilet - ek prem katha"" pata hi nahi chl raha ki bollywood aage jaa raha hai ya piche!  #ToiletEkPremKatha",0
Ye kal tak cricket ki hi khushi na manaate rahen...,0
aadat se majabur ....filmo ko chod cricket me apana jalawa bikher rahi he ab,0
Aur kitne ache din chahiye  #RamRahimVerdict #TripleTalaq #RightToPrivacy,0
"Due To Rain #3rD_ODI #IND_v_SL #SL_192/7 #OvEr_47, Siriwardana_21* Chameera_1* + #J_BUMRAH ----- + #INDvSL #Cricket + #SAEED_KHAN",0
Jab zindagi aap per leemo phenke tu aap ko limo-pani banana aana chaiye. :D #sarcasm,0
kisi nazar ko tera intezaar aaj bhi hai  #classic #bollywood #ahmxd  kahaa ho tum ke yeh dil beqaraa aaj bhi hai!,0
Lokpaal kab Banega aur daagi log kab politics se hatenge,0
Aap log Aarakshan rupi Bhik nahi le aur apne aap Ko itna strong banayen ki netaon Ko ispar politics karne ka mauka mat dijiye.,0
"HE aur SHE main SHE hamesha Muzloom hoti hai Aur He bachpan say Kutta, Kameena etc etc #Irony",1
Tune jo bola samajh aaya par baat yahi hai k ldkiyon k saath nainsaafi crime hai law mein tumhare yahan triple talaq crime tha hi nhi isiliy,0
Rohit sardana ji  tiranga fahrane mai v agar politics hai to desh  pakistan ki tarah hone mai jada time nahi hai,0
@myogiadityanath 66 hazaar rs maheena paane wala gareeb aur siksha vahan nhi karsakta?? use aarakshan. Aa gye line pe?? OBC vote politics??,0
Bhajji ab to tumhara cricket me wapas aana mushkil lag raha hai. Aage koi position bhi nhi milegi. Waise bat thik hi ki hai.,0
Minakshi ji... LLB  k baad politics me aayengi... Ya  Desh k liye bhi kuch karengi..,0
*Triple Talaq Band Karo* pic.twitter.com/gxjpbQ7qXv,0
Ye log sab jahil hai dimaag hota toh aise kehte nhi bas ek politics lekar baith gye hain bas,0
@iChocolatea ghar ki murgi daal barabar #irony,1
Weldon mahi abhi to bhot cricket khelna hai,0
Dil bi match hota hai. Ab to triple talaq be ban hai. Nidhi khush hai aur Omar pareshan hai,0
"BLB 102/8 (20 ov), Summary: Manjesh Reddy 30(33), Pavan Deshpande 28(25). Sakuja 3/20, Ritesh Bhatkal 1/6. #BLBvHT #Cricket",0
Baki mujhe apni life ka dard n profile pata hai.politics n ye sab least chij hai..Bahut sare dusre issues hain.may be apke liye sirf yahi ho,0
"Ullooraatchi Manra Therthal Thiruttha Sattatthil, Sapaanaayahar Kaichchaatthu!  --- CRICKET: 4th ODI #SLvIND  Today @2.30pm @Colombo",0
Jab tak in netao ke bete shahid nhi hote .ye log kyu nhi apne beto ko bhi army ya dusre jawano me bhejte? Politics me bhejte hai kyu?,0
Ye desh drohi hamesha ghatiya bayan deta hai Iski politics isi wajah se jinda hai tabhi ye logon ko bhadka k rakhta hai,0
Jiss tarh taare Ashman ki Shobha h waise hi aap Bollywood ki shaan ho....#HappyBirthdayAkshayKumar,0
"Mere samane wali Khidki mei, do chand ke tukade rehate hai! #Confused #Mumbai #Bollywood",0
Manoj Bharat Kumar on @iPhone_News #iPhoneX   Yet another #Bollywood #Memes #SaturdayThoughtspic.twitter.com/oPqfSAVyoc,0
Ab army ko bhi apni politics se ganda karo. Tum jaise kameeno se is se zyada ki hope rakhna be-maine hai,0
Kar de. Phek kuch naya.. saala ek nahi samajh me aata. Tu na to hero hai na tujhe koi puchta hai  Bollywood me.. kyu publicity ke liye,0
bhai triple talaq se aap kya samjhte hai samjhaye aap zara ..agar triple talaq pta hota apko toh aisa nhi kehte..,0
@MalihaMansoori hahaha #sarcasm tha ...;) Mailz aaj tum ghayab rahi twitter se..acha khaasa fun miss kardia :(...khair jaag rahi ho na?,0
*Breaking News*  *Chinese President   Kamino...Tumhara triple talaq aur RamRahim ka topic khatam ho jaye tho meri dhamki par bhi focus Karna,0
@TwinBeatsUK @djnoreenkhan @inspectorsaab @flowerbomb79 @suryabutani pata nay kitho aajan de saaleh! #irony,0
#irony Paes jeet gaya aur medium pace haar gaya :P.. ab dhoni ke dhurandhar ghar aane layak bhi nahi bache... #Australianopen,0
Ab hamare desh ki muslim shadi shuda mahilao pr se at least 1 atyachar to kam hoga. Baki to sab hi jhel rahe h. Unfortunately  #TripleTalaq,0
Sha ka alag cricket hai isme 6 pe run out hote hai Chalo Bhabhi ko khush ho lene do,0
Janab ye 3sal se Ni hora 1947 se yehi HAL h ap to neta hai apne kuch Kiya ki sirf is masle pe politics ki!???,0
Jise bhart desh ka bande mantrm na aata ho ushe politics chode deni chayiye,0
@myvotetoday bhai sbse pahle to Triple TALAQ ko hm marenge nhi aur bahu vivah ko rokenge Qk naa to hizde hain aur naa hi NAPUNSAK.Modi jaisa,0
"Aaega, rajyasabha me 2018 me bahumat ane dijie.kewal modi hi triple talaq me ban laga sakta hai baki sabto votebank ke lie muh bi na kholege",0
Vote politics?? Or pressure from dalit.?. Modi to harami neta nai hai na.. Wo hataye.. Phir dekhte Hai tumhare dalit bhai ka brotherhood,0
@myogiadityanath sir aap bahut acha Kam krrhe hai ... Par uttar Pradesh cricket association ka bhrastachar kab khtm krenge sir,0
bhau Bollywood ka main adda Mumbai hai...   Jaha rahne k liye heroin ki cha mud jati hai.  Aao kabhi haweli(Maharashtra) pe,0
Jb hamare rachak secure nhi hai.apradhi belagam ho gye hai.Yeh politics ke den hai.bahut bahut dukhad ghatna hai,0
Bhai iss baar to Kashmir alag Kar hi dengey #Sarcasm,1
Star ban Jane se koe Insan ban jaye ye koe jarrori nahi hai. Bollywood se jyada acche actor to South ke hote hai jo Social Kam v karte hai,0
"@SPN_Cricket #vivekrazdan Bhai India ke against na bola karen..... maaf karen,badi manhoos boli hai aapki .......",0
"@ImranKhanPTI SHREK k phanstey he Gorey or N.SETHI Cricket bhi le aay, Mulk abad ho gya hy, NA-120 k GUTTER se DOOD ke nehrain chal pari hy,",0
Vemula Dalit nahi tha ghonchu. Politics me aaya to kya kuch bhi bakega !!!,0
"Hum jinke rights k liye Halala aur triple talaq ko ban karwana chahte hain, wo 72 hatte katte mardon k liye patthar maar rhi hain...",0
@aamir_khan sir asahishnuta pe aap bebak rai rakhte hai. Triple talaq halala ispe kya ho jaata hai aapko? Apne views rakhiye.,0
Story kuch na mile to deshbhakti pe picture bana do yaar at least koi bura bol nehi payega  #Bollywood,0
Ye #kapil ko islam ki kuch jyada hi knowledge h lagta h iske purawj ya ye islam kabul kar liya h..#TripleTalaq,0
jum gayee bus cricket reh gayii jo kuch logo ki bapoti ban gayee hai.,0
@bollywood_life Vaani Kapoor pehle bhi model thi aur ab Bhi model ban kar hi reh gayi hai,0
Triple talaq ho chuka Hain,0
"Sir,ye sare Congress ke senior ldrs ne logon ko marwaya hai aur uspe sirf politics Kiya hai vote bank banane ke liye",0
@onlyskr chalo aab yeh din bhi dekhenge..#Irony #GandhiJayanti pe @NilimDutta ka bhashan.,1
Bura tab lagta hai jab ye chu Bollywood vaale aise Jahilpane par haste hain  Good ki Aamir nhi jaata aise ghatiya tucche logo ke beech,0
Neha jee... Bilkul sahi.... Sehmat hu aap ke khayaal say... Jee sahi hai jee bhar gaya Modi sarkar say... N relegioius politics say,0
"Ram Mandir aur triple talaq Aastha ki baat hai,To Yatharth ki bhi baat hai.",0
Poucho na ye kesi raat hogi aaj Harso chaaron taraf hogi apni baat #CricketKiHalalala #CricketComesHome #PakistanZindabad,0
Mujhe ithna politics nahi Samajh me Aatha maaf Kar dhe meri maa  wahe guru acche logh ke sath accha karthe he,0
Please No Politics! Halat Na Biigade Hum Sab ki Zimedari! Desh Kafi Kathin Halaat se Guzer Raha Hai. Sabhi ne Shanti Bane Rahe paryas Kare. pic.twitter.com/bI0H0FcHOc,0
"Hey @imVkohli! The PM had called for #SwachhBharat, not Swachh Sri Lanka! Aerial ki dhulai kar daali yaar! #Whitewash #IndVsSL #Cricket",0
"Bye the way...sabse jyada modi samarthak muslim aurate hi hain..wo chahti hai ki unhe pati, bhai, baap modi jaisa mile..TRIPLE TALAQ",0
Great job sir pehle Cricket se Desh ka name Roshan Kiya and ab plantation karke Desh ki bhalai,0
"Ram born in Ayodhya issue of faith, so is triple talaq: Muslim Board....",0
Gorakhpur me oxegen ke bina 30 bachche ki mout bahut Hi dukhad samachar hai.log shok karne ke bajaye politics kar rahe hai ......so bad,0
"sant ko Thik Tarah se samjo, Hindu hi Hindu ka gala katata hai, castism bandh karo... Dirty politics...",0
Cricket wale jeete hai to tum inam crodo rupey deto ho aur hamare jawan shahid hote hai to sirf lakh rupey deto ho ye farak kyu,0
Jinho ne #Katal kiya Wohi #Janaza utha rahe hai #irony @SindhRangers @PTIofficial #MQMisTerroristOrganization #MQMKilledWaqas #MQMExposed,1
Bacha abhi paida nhi hota or nachny waly phly aa jaty hn o bhai phly pakistan mn cricket to any do bhd mn faida-nuqsan dekhy gy,0
International cricket kuch zyada hi bhari parh gayi hai Lahore par,0
Mujhe abhi bhi aapki 90s ki filme bahut yaad aati hai halanki abhi bhi dekhta hu par 90s is best in bollywood....,0
@RealKangana  Tune #AapKiAdalat me jo aayi to....hungama ho gaya... #queen_of_bollywood,0
TripleTalaq bura hai kyonki juda karta hai par jo sang jeena chahte hai unhe juda karne walon ko bhi to roko ~ NeelamKatara #HonourKillings,0
"Sabhi Bhakton, Liberanduon, AAPtardon, Congiyon ko #IndiaIndependenceDay ki badhai. Aaj to ek rehna, politics to chalti rahegi. #JaiHind",0
Cricket News: Misbah Ul Haq Ka Masheen Jaari Rakhna Barri Kaamyaabi Hogi. Mere Zehan Main Qayadat Ki Soch Tak Nahi Thi. Sarfaraz Ahmed,0
"Yeh joh raajneeti hai na, yeh one day cricket match ki tarah hai ... is mein faisla kabhi kabhi aakhri gendh par hota hai  #engineersday",0
Bhai UP ki politics to hai hi jhand aur upar se ye sab,0
"@ikaveri Garib aajkal dal roti bhi nahi kha sakta, haan mobile phone zaroor rakh sakta hai #irony",1
Abe ab tumhe tatti pe bhi politics karni he. Hadd ho gayi yaar,0
Ye bollywood model jo bhi kar rahi hai us se ladko ka bala ho raha hai..,0
#TripleTalaq Socha Ki Mein tweet karo lekin Phir Socha Ki Jis ki Khud ki shadi nahi hui ho usse triple Talaq par nahi bolna chahiye,0
Kavi triple talaq pirito se v bat kar le akhilesh g,0
Poina kathha choona sab laga diye bhai Politics khel rahe ho bachhon ki maut pe Kaisi maa hongi jisne tumhe janam diya,0
#Cricket_News: Lahore Award Takreeb One Day Ky Behtreen Khilari Ka Award Babar Azam Ke Name,0
Rajiv Gandhi Triple Talaq Yojna Ended Today,0
Devsena: Tumhare ye biceps kaise bane Bahubali?  #BahubaliTejashwi: Cricket team mei 12th man tha. Crease pe paani pahunchaate pahunchaate pic.twitter.com/9cGaacfLf1,0
#jabtak log #cricket ko so called #religion kehte rahenge Aur bhai Dharam k naam par toh sab bikta hai.,0
Naamwar Bollywood adakaara Sunny Leone ka kehna hai ke career ki ibteda main koi bhi meray sath stage share karnay ko tayaar nahin hota.,0
Kyunki saas kabhi bahu NAHI thi. #irony I so damn wish thi!,0
"Nawaz sharif ki misaal ais bache ki hai, jo #Cricket  main 2 martaba clean #bowled ho jata hai but manta phir bi nahi hai.",0
Is baar firse haar gye to saniya ne #TripleTalaq le lena he.. fir shoaib mailk ka halala hoga..,0
"bihar me baadh ki samsya bani hue he isme aapko sahyog krna chahiye, na ki politics khelna chahiye, sub Kuch sarkar pr chhodna not good",0
Dhoni maar raha hai.  #IndvsSL #dhoni #cricket,0
Jo sach bolta hai log apne aap uske khilaf ho hi jate hai..aur yaha bollywood me outsider ko koi support nhi karta..,0
jis dharm log apni bivi ko jue mein har jate ho woh triple talaq aur halala pe prvachan de rahe hain ghor kalyug,0
Jaise triple talaq ka maulvi ne waise he hindu mentality ka hoga koi thekedar,0
Jin Musalmano Ko Triple Talaq Se Problem Hai Behtar Ye Hai K Wo Islam Chor De..,0
Ghatiya aurat! Kuch to khuda ka khof kro! Politics k liye quran ka mazaq na urao fazul logon,0
kuchh aur likh le yaar bahut news hain Bollywood me. Saale khaan ke naukar,0
"SC se na ho payega aur haan agar ye cricket, jallikuttu, sarkar ko criticise karna ho aur matke ki height ki ho tab bahut active ho jata hai",0
G Han NAAHIL # Shraif ki sirf in say kafi banti thi jo in ko politics main lay kar aye*  KUCH SHARM HOTI HAY pic.twitter.com/krbB4fi2MR,0
"Ye politics hai yaarr ,  Aurr kyaa milegaa ?",0
Aaj mere yaar ki shadi hai! #LOL #irony,0
"Kachche ghade ne jeet li nadi charhi hui,  mazboot kashtiyon ko kinara nahi mila..  #Irony",0
Bhai koi esa banda hai jisko indore cricket match ka ticket mil gya hai..... uske charan chuna hai mujhe,0
"agar koyi a66a kare wo birodhi team pe kyu na ho uska nam hona chahiye, akhir match hum logone jita, cricket ko enjoy karo nahi to mat dekho",0
@kapilsibal Agar #TripleTalaq  Astha ka sawal hai to kya aapki Mata ji ne or Sisters ne v kavi isme apni aastha dikhae hai ???,0
Sharjeel Khan K Khilaf Faisla Sakht Palesi Ka Akaas Hai'Cricket Me Bad Unwaani Ki Mashkon Ko Qatai Bardasht Nai Krenge. Najam RP_BeebarG B,0
Naroba chi aata maharashtrachya politics madhe kahich value rahili nahi aahe @ajublack,0
#NamakHaaramo Kabhi #Ishrat Kabhi #LoveJehad; ; #TripleTalaq Kabhi #BabriMasjid kisi na kisi Roop me #Muslim k Aage Peeche Nazar Aate. #Azan,0
Sir Mai apse cricket sikhana chata hu mujhe apaka help chahiye,0
sirf indian politics me hi aisa hota he jahan masoom bachho ki deadbodies pr bhi rajneeti hoti he.....,0
Tere fan to aaj  Jo cricket khelata hai  Vo tumharahi Fan Hai Bhava,0
"Rashmidi aaj to mamtaji khub royengi kyu ke SC ne #TripleTalaq ko ban kardiya, ab woh politics kaise karengi",0
Bhai usko chhodo yahan delhi mein Bawana mein national politics change ho rahi ha according to Aaptards,0
"kya baat hai, kaam dhandha chod kar cricket ke peeche pad gaya.",0
Abe bewkuf triple talaq ka matlab bhi janta hai kya tu  Agar janta to bolta nahi  Agar pta na ho to mujhe puch lena,0
Ludo Har jaate Han Cricket bhi Har Hi Gay Thy  Tweets men tou Jeet Jaen  Badamiiii Sahabbbb Sirf Dil hi Jeetne aate Han aap ko,0
Maulana Sahab bari Mushkil say koi acha kaptaan Mila tha.. cricket khail lainay do... isko pic.twitter.com/eF1mKIrhxL,0
"Taraqi daikhi ha to Lahore ja k daikhiye,Itni Taraqi hochuki ha k agar koi Cricket Mega Event hojae,To guzarnay ki jagah nahi hoti.",0
Ye cricket ke mafiya hai....opening kaise kerte h...inse better koi nahi janta....salute hai sir.,0
BJP ke leaders ka muh  kyun band hai koi kuch bolta  kyun nahi triple talaq pe to bahut Mubarak de rahe the un  ladkiyun ko,0
Cricket News: Mera Maqsad Apne Kaam Se Kaam Rakhna & Baghair Kisi Jhooti Shan & Ghamand K Pakistan K Liye Khelna Hai. Shadab Khan,0
"Jaise ki triple talaq wagaira, dharm ka problem nahi?",0
New Photo From Film Dil Ka Kya kasoor 1992 In Song Khata To Jab Ho Ke....... #DivyaBharti #DilKaKyaKasoor #92s #Bollywood #RememberDivyapic.twitter.com/oYBIShZSE6,0
@bollywood_life Chiti aayi hai aayi hai chiti aayi hai Kudos @gulenaghmakhan pic.twitter.com/FEXctl8sVX,0
kitna nichhe gir gaye hain lok bachhon k marne par politics kar rahe hain chhi,0
"@MohsinHijazee Pakistan mein 'na bus chalti hai oor na bus chalta hai"". #Irony",1
"Kuch nai chacha, Abhi Cricket Khele toh sirf pitch nai poora maidhan saaf karna padtha. Aiseech samjo.!  #ArjunReddy",0
Mr. Kabaadi #cinemaghar #realcinemaghar #bollywood,0
In Hurriyat walo ko Dharm aur politics se kuch lena dena nahi inko bus paisa chiye jo ki inko padosi deseh se mil raha hai.,0
Agar #GorakhpurTragedy #Delhi me hui hoti to log abtak @ArvindKejriwal ko hatyara ghosit kar chuke hote.  #Politics #YogiAdityanath #BJP,0
"Na afsos hai tujhe sahab na koi sharmindagi hai, Guzar rahi hai jo gunaahon mein yeh kesi zindagi hai.. @Daiianeplis #sarcasm @REG_ular",0
Mujhe logo ke dil me jaga banani hai bas ek bar khuda apna hath Sar par rakh de Bollywood ke logo koi insan chota ni hota bas mokado,0
"Halaala apni maan SE, behen ke saath, tripleTalaq, polygamy, terrorism, 4shadi sooar ki tarah 40bachche muslim culture hai. U HATE #UCC",0
An samay aa gaya akhilesh ji apka kabaddi khelne ka kabaddi khelo politics chhodkar,0
"ek lota triple talaq se, Oxygen ke,Badh ke Aur train hadso ke sare daag dhul gaye",0
Jidhr dekho gau rkshak kbhi kisi ko maar rhe hn.. Kbhi kisi ko peet rhe hn... Kbhi triple talaq ka mamla... Kbhi UP m slaughter house bnd,0
To tu Ye bta ki Modi ne achha kya kiya jo uska gumgan ho. Sirf dhram ke naam pr politics kr rha hai aur kuch nhi. Jise tum smjh nhi skte,0
ye desh jo bhagwan ram aur unke jaise mahan hastiyon ka hai aur esh desh kuchh harami politics leadaro ne apni rakhail bana kar rakh diya h,0
Future planning Ab soch raha hoon teen bar talaq bolne  Se accha bin kahe e chor du #TripleTalaq khatm Pm ji se b toh kuch sikhna chahiye na,0
"halala, triple talaq, jihad  progressive hai ! Waise tum wohi log ho jo Yoga ko bhi backward kehte the.  Hindus to pichle 3000 saal se",0
Politics hai bhai...bachpana chodo Ramrajya sthapit karne ke liye kabhie Raavan bhi banna padta hai. Chanakya apna kaam karega aur aap apna!,0
Are..Bete aref Tuj Ko Kya Samjaye Tum Abhi #TripleTalaq Pe Dyan Do,0
Jab ek terrorist ke liye raat 3:30 bajhe tak SC hain toh ek Rapist ke liye hi sahi! Jai Ho! Salute to our dirty politics!,0
"Chodo issey, ye ch****a hai. Politics ke liye ye ganza hua hai",0
Bachpan me mere liye the AAP ek mahanayak Bollywood ke lekin aaj ek chor he,0
@ArvindKejriwal politics ka pata ni par kejariwal ji ...Tujhe born karne vale mom ko dukh hota hoga ..,0
Kitna intolerance badh gaya hai hamare desh me aur bjp Sarkar abhi bhi cow slaughter aur triple talaq par atki hiii hai #RamRahimSingh,0
Bhai yaha 365 din bhi cricket ke liye kam padte hai..,0
Pata nahi ye log politics ki kgtaab ka kaun sa chapter padh kar aaye hai jo insaniyat bhula baithe hai.,0
Ye waala nai.. Par chodo... Politics pe itta discussion kaafi tha.. Desh ke baare me isse jaada nai socha jaata mere se..,0
Lohiya ke Name pe Politics karne Bali SP Ke Akhilesh Sir To Patna gye he Wo Aa gye tabhi Kuchh Ho Paye ga.? Yogi sir to 2019 ke plan me he,0
Constitution me to jihad aur beef khana bhi nhi likha... triple talaq bji nhi likha...!!!,0
"Baba ne to ye tak keh diya ki waqar yunis,virat kohli sv ne cricket unhi se seekhi hai.To unki Beti kya kya kahegi?",0
"Kyuki hinduo mein ekta nahi aur jaati pratha hai. Plus congress ne secularism politics khel kar hamari nai peedi ko""dont care"" bana diya hai",0
"tere abbu modi ne toh is se jyada politics kiya he dead bodies ke upar ,use bhool gaya kya",0
Aur bhi Bakwaass baat yeh Hai Ki Aap Channel Par Kuch Chune hue Politics k  Joker ko bithake Desh Ijjat Udate hai..,0
@klrahul11 jnaw #cricket ke ilava ye #game v achcha hai #hanging_hanging,0
Ispe bhi politics..  Jalte ghar pe roti sekna aapse sikhe koi!!!,0
Jine ki soch choti hoti hae wo as bolte hae wo din door nahi women's cricket ko bhi  people bahut like karege,0
@ramsha001 yaar Mairay sath tweeting kr kr k lagta hai smart ho gayai ho lol #sarcasm@itsbest,1
They said #AIB was filthy. Pandit ji...aap jo bol rahe ho woh kya Shuddh Sanskrit hai??? #irony #shameonyou,1
@ChouhanShivraj towards.. bharat nirman #irony,1
Chahe triple talaq ho ya teen talaq jo bhi ho wo court ke jariye hi na k kisi maulana k @sardanarohit,0
"@mehv_ Acha hua aapne #sarcasm likh diya, aapi ;)",0
Abe madarchod halala aur triple talaq ki paidayish Kate laude,0
Khuda Tamam Khud Kash Hamla Awaron Ko Lambi Umar ataa karay - #Sarcasm,1
@hiyer hehe #irony is jis thali mein aaj khaya. kal usi thali ko khaayega,1
"Aur @Shehla_Rashid Hume pata hai tumhe politics me aana hai,aur soch achi bhi nii hai ki kuch Apne dum pe kr sko,to bs aise hi Lage rho",0
Lo ji @RanaAyyub aapka bhai aapki raksha karne aa gaya aaj rakhi bandhwayega kal nikah karke triple talaq dega.lekin rishta aapke layak hai,0
Jab bhi bjp ke kaam ko poocho ya pata karo woh muslim politics karna start kar dete hai,0
"TOiLet Gaye the, late ho Gaye, suru ki thodi nikal gayi #ToiletEkPremKatha #toilet #bollywoodmovies #bollywood",0
Aah Nikalti Rahi Mujhko Saza Di Pyaar Ki Aisa Kya Gunaah Kiya To Loot Gaye Haan Loot Gaye To Loot Gaye Hum Teri Mohabbat Mein #Bollywood,0
Agent bhaiyaa app cricket kelo nai team se bahar hoge ...bhaiyaa,0
"rahulbhai ko sab siz me sirf politics dikhta he,unhe ye nahi pata ki pidito ki family ka kya hal he,shame on you @narendramodi",0
Ram navami se problem hai. Triple talaq ko support karti ho. Illegal migrants ko sarr pe bitha rakha hai.  Didi sudhar jao.,0
"Isliye public ko isis, triple talaq m uljha k rakho, cow bhains mai motherhood dhundwao.",0
@manee_shaikh achi cricket janoni hai jiski koi tweet nahi ai abhi tak,0
Dost tum aik news reporter ho. Tum kam az kam apne channel ki team ke saath saath baqiyuon ko bhi promote karo. Pakistan  Cricket???,0
Intolerance ka aalam to ye h ki ab triple talag ko support karne waale Pakistan v nhi Jaa skte kyuki wha v triple talaq ban h. #TripleTalaq,0
Sachi mein yaar...... bollywood mein achhi movies bas unhe milti hai jinke naam ke peeche kapoor ho ya khan,0
Unko to politics hi khelna hai. Aap hi galat samajh liye.,0
Jeet Gaye to jod tod ki politics ko karara jawab h Aam admi party ka aur har jate to evm me setting kar rakhi thi,0
@samaa_khan_ hanso maat sharmila farooqi ki kuch lagtee lol #sarcasm@itsbest,0
karan to sahi sahi batao bachchon ki maut hui kaise? Yahan bhi politics hi kar lo....,0
"Hindu men to @narendramodi:  ""Sir, woh 3 talaak ka matter toh clear ho gyaa. Ab woh 7 janam wala matter bhi dekh lijiye. #TripleTalaq",0
"Bhai DDLJ bollywood ki Best Film hai isme mujhe 0.1% bhi doubt nahi hai or aditya ka bhi koi jawab nahi hai bhai mohabatein,rnbdj is Love",0
"what a moment!!! Cricket ke BHAGWAN, duniya aur brahmand ke BHAGWAN ke samne natamastak hue hai, Ganapti bappa morya...",0
dharam aur desh ki politics band honi cahiye,0
"Abey ghatiya aadmi, maatam mana raha bai ya ilzam laga raha hai?? Har cheez me tum ***tiyon ko politics hi karni aati hai!!",0
Phir Seeti Bajey Ge.Stage Sajay Ga.Or Taali Bajay Ge Ab Khel Jamey Ga. #CricketKiHalaLala,0
Apni Gaand Mae Hee Rakho Apne Gaandu #Sarcasm,0
