Sentence,Tag
.@ArvindKejriwal phati to opposition yaad aa gaya.,0
Kargil mein chaddi nikali thi. Aaj bamboo se maara.,1
"""@Kiran_Khedekar: @LOLendraSingh pad ek pehna to bhi chalega lekin guard 2 pehen ke jaao! """,1
"Jalne walo jalte raho..
Modi ji aap aage badho..

#ModiInDubai",1
Ghar se nikle.. Vote kare..,1
"Aayaashi ke liye paise chahiye ?? 
Ans - #PapaHainNa",1
Ashwin must be thinking ki party chal rahi hai yahan aur mujhe vrat rakhwa diya hai Dhoni ne.,1
"So many pretty girls in Delhi. Hawa mein kuch jaadu hai, sirf dhool nahi.",1
"Jumme ke din kiya chumme ka vada.. Lo aa gaya aaj phir jumma jumma.. Jumma chumma naa de chumma..

LOL @Pakistan LOL",1
Log David Dhawan jaisa baap leke paida hote hue bhi Varun Dhawan ban jate hain aur ham thik se Shikhar Dhawan bhi nahi ban pate hain.,1
Log raat ko shaadi karte hai to suhag rat kab manate hai?,1
"Emo mode on, aaj aansuon se tumhara TL bhar jayega. Maa ki kasam.",0
"Sonia: ""HUME CHAHIYE PORN SWARAJ""
MMS: ""Madam jee porn nahi purn""
Sonia: ""Ye nara desh ke liye nahi Rahul k liye hai""pic.twitter.com/JL1jDTLSyk",1
"""baap baap hota hai, chutiye"" 

#SehwagQuotes",0
"""Ye kis chutiye ne #RahulOnLeave wala trend chalu kiya hai ?""pic.twitter.com/vKmFL1EcKV",0
Aise karoge toh har ghar se Afzal kaise niklega?,0
"Yaar @udaychopra bore ho raha hai, ek film bana de.",1
Sir @ArvindKejriwal the doctor killed in Vikaspuri is a Muslim and the killer mob Hindu. Khuda ke vaaste ab to is par kuchh tweet kar dijiye,0
Madhuri ne to Maggi ko endorse anjane mein kiya aur jo darzanon veteran character artists ne TV per Sandhi Sudha Tel becha unka kya?,1
Kahte hai hum ko pyar se outrage wale.,0
Imran Tahir school ke pehle hi din ro denge lag raha hai.,1
Kyu bhai kyu ???pic.twitter.com/793LiPd9sY,0
"Kal gaadi ke niche a gaya. Kismat achi thi ki ek taang toot gayi, acha daam mila. #tweetslikegareebguy",1
UAE wale khud ke kuon ka tel laga kar aaye hai marwane ke liye,1
"""Bhai sutta jala le.."" ~ Obamapic.twitter.com/dwzx5qLhse",1
"Women: Good Hair Day
Men: Gaand maari saale ki mazza aaya",0
"""Jaldi chalo saale warna ek star de denge"" Purushottam ji ",0
Rohit Sharma kitna bhi achcha khel le.. Hamari nazro me kabhi upar nahi uth sakta,1
"Katrina ke uppar bhi bhai nahi bhai ka driver chada tha. Hence, Virgin.",1
Kejriwal proved yet again jab tak bewakoof log zinda hain chalak insan bhookha nahi marega.,1
"Chetan Bhagat
Chetan Bhaga
Chetan Bhag
Chetan Bha
Chetan Bh
Chetan B
Chetan
Cheta
Chet
Che
Ch
Chu
Chut
Chuti
Chutiy
Chutiya",1
Already some people are supporting Steppennwolf.. Madarchodo bhagwaan kare tumhara bhi wohi haal ho jis bachche ka usne mazaak udaya,1
Aaj Yograj Singh khush to bohot honge #RRvsCSK,0
"Kuch log tumhari gaadi tod rahe hain.
Met guy: Tornado.",0
Pakistan ki Izzat neelaam ho rahi hai.. Koi boli bhi nahi laga raha..pic.twitter.com/h2jTAljchb,1
"""Main apne 66 MLAs leke alag party banane ke liye tayyar hoon"" 
AAP MLAs or pvt horses of Arvind Kejriwal to trade as he wants?
#AAPKaSting",0
Sir @ashutosh83b government ne tatti khane par bhi ban lagaya hai. Please PROTEST similarly.,0
".@shekhargupta yes sir, 2014 to bahut purana ho gaya, 2002 bilkul taza-taza hai",0
Bhai @BeingSalmanKhan Mere 800 rs wapas karo.. Tum saale terrorist ko support karo aur hum saale apni gaadi kamayee tumpe lutaye.. Bhag BC,1
Sunday raat ko 1 baje jaage ho toh single ho tum.,1
"Duniya hilaane aaye the, ab dressing room mein jaakar ek doosre ka hilao #MI",1
"""Rameez Raja : Sabbir is a good looking player!""

Bhai tujhe usse batting karwani hai ya apni marwani hai?",1
BHAAG MILKHA BHAAG.. PAANDU AAYA.  #UpcomingSequels,1
"""Ye zameen ka aakhiri tudka bhi Vadra ne hadap liya..""pic.twitter.com/FfvFdYEMKo",1
"Chuddi pava de
Shopping kara de
Romantic picture dikha de
Gaand mara le
Kuch nahi hona bhai.",1
"My last words will be; 

'BHENCHO AB BHI VODAFONE 3G NAHI AA RAHA'",1
Ye Arjun Rampal ka duplicate lane ki kya jarurat thi. Itne paise me to wo khud hi aa jata. #BiggBoss9,0
"""Jina nu haar na mile, te mar jawan"" - Pakistan #IndvsPak",0
"Airtel mein network to aata nahi, 4G kaha se aayega?",1
"Bhaiyya Ek dick sev puri dena.
Bhaiyya: OK then!!pic.twitter.com/UNFT2o9UaF",1
"""Abey yaar kiske sath khada kar diya""pic.twitter.com/mBbZUNrKnh",0
"Jiya jale gaan jale, dhuan chale dhuan chale raat bhar dhuan chale - Piles Patient",1
NDTV wale kutte ki tatti se bhi haar gaye ,0
Bahot zor se emo lagi hai.,0
Gautam Gulati kyu kha raha hai?,0
"Tu chahe beh jaaye tu laut ke aayega, ye jo des hai tera, swades hai tera tujhe hai pukara - Old Monk",1
Aaj raat SRK HATERS KO MAARO ko to neend hi nahi aayegi.. Kal uske real papa ki picture jo aa rahi hai ,1
Arrey yaar. Celeb hai to peeche hi pad jaaoge?,1
"Friend: Bimaar hai? Kya hua? 
Me: Ye mausam hi jhaantu hai mitwa

#WeSoFilmy",1
"Tu kisi rail si guzarti hai, main jab patri par tatti karne jaata hu.",0
BJP to dikhava hai.. Shatru ji ko JDU jitaana hai #BiharKaJaichandShatrughanpic.twitter.com/zmpRoLFAgO,1
"Dad: There are no shortcuts to success. 
Son: Par red light ke pass waali gali se ghar jaldi aata hai.
D: Isiliye Sharma ji ka beta pass hua",1
"Sunny Leone
Sunny Leon
Sunny Leo
Sunny Le
Sunny L
Sunny
Sunn
Sun 
Sun sahiba sun
Pyar ki dhoon
Maine tujhe chun liya
Tu bhi mujhe chun",1
"Shaam savere teri yaadein aati hai, aake dil ko mere credit card spends ke yaad dilaati hai.",1
Kejriwal ji ka apna koi sukh-dukh nahi hai. Wo Modi ji ke sukh se dukhi aur dukh se sukhi hote hain.,1
Haddin aaj Umer Akmal ki photo dekh kar aaya hai ghar se,1
"Indian Soldier: Aur aaj kal desh mein kya chal raha hai?
Pak Soldier: Chutyappa",1
"""India wale sahi kehte hai.. Afridi ki maa ka bhosda""

#TweetLikeAPakistani",1
FAAAAAAAAK ! *Shoots doodhwala*,1
"Ek do teen chaar
Band karo Laloo ka atyachaar

 #BadliyeSarkarBadliyeBihar",0
"Modi: Ye zameen bhi ?

Man: Haan sir.. ye saari zameen Vadra saab ki hai..pic.twitter.com/pFF4LzzFkb",1
"Mujhe tere ghar mein roti chahiye ~ Himesh Reshammiya
Mujhe tere ghar mein resignation chahiye ~ Arnab Goswami
#ArnabGate",1
"Itne followers ho jane ke baad bhi Kejriwal, Rajdeep Sardesai aur Nikhil Wagle aapas mein RT-RT khelte hain.",1
Ek anandmayi tatti ke liye cigarette ka saath zaroori hota hai.,1
2 tweet hamari ladki ki movie ke liye bhi kar dijiyegapic.twitter.com/MU7AORf53M,0
#DescribeInOneWord Arvind Kejriwal - Moorkhyamantri,1
Kaam wali bai jaisi thinking ho gayi hai. Baarish hui toh pehla khayal aaya ki chalo ab dhool kam hogi thoda.,1
Golden Temple ja kar Surya Namaskar karte Kejriwal bhaipic.twitter.com/ldjXkmI2fO,0
Koi balle ka baahari kinnara arun lal ke andar daal do yaar.,1
. @sagarikaghose madamji kalse kaunsa nasha kiye hain aap? Kuch humein bhi dijiye,0
Saif Ali Khan is trending. Is Kareena Kapoor pregnant?,1
"Aaj main Hooper, aasman neeche.",0
Ireland walo.. 300 banao be.. Jaane mat do ye #MaukaMauka,0
"""Tension na lo bhai, is baar bhi haar hamari hi hogi"" #WC2015pic.twitter.com/YEsCoaRn1f",1
Vodafone ki ma ki chut.,1
Agar raat ke saadhe baara baje soye ho toh zinda ho tum. Agar jaage ho toh chutya ho tum. #Monday,1
"Badh raha apraadh ban rahe hathyaar

 #BadliyeSarkarBadliyeBihar",0
"""Ye jism jaanta hai toh sirf bhook..."" - Bipasha Basu
""Ye jism jaanta hai toh sirf book"" -
Bibliophile",1
"Batao, melody itni chocolatey kyon hai?
Sorry. Aaj mera bullshit ka vrat hai.",1
Rohit ke gharwalo ki hichkiya chalu,1
"Chaudhvi ka chaand ho, ya Aftab ho?
Aftab: Jaa na dimaag mat kha.",1
Delhi main aaj 30k weddings hain. Aaj bhi aap agar ghar par kha rahe ho toh thoda apna social circle badhao.,1
Aamir Khan shud be,0
"Dronacharya is Gurugram, Eklavya is Shishyagram.",1
"Fan: Jai Shree Ram
Anupam Kher: Jai Shree Ram
Fan: Om Jai Jagdish
Anupam Kher: y u do dis to me :(",1
Going to market to get milk and bread.. Kisi ko kuch chahiye to jaldi bol do.. Aur sutte wale jaldi se Pandit Pan Bhandar pe pahuch jao..,1
"Paula Abdul, thoda keema bhi de pau ke saath Abdul.",0
"Have the charm of Akshay Kumar, John Abraham toh koi bhi launda local gym join kar ke ban jayega.",0
"Koi bhi election jeete, chaara to Lalu hi khayega.",0
Kripaya CAAAAAAR ko apni gaand mein daal le.,1
Saif Ali Khan Kareena Kapoor ke kapde pahen ke kyu aaya hai?,1
.@RanaAyyub Allah to Syria jaakar.. Itne deewane dekh kar.. Gayab hi ho gaye.. Aaj tak dikhe nahi,0
"Ya aadhi aaplya mulaanna kitti hi polio che doze dili asli tari, paryat ekda.. maushi chi gaand ye kisne likha script #RememberingJagguDa",1
"Kattappa, bhencho rulayega kya? ",0
"Sarkari log, sutta wale, @friendlii_ghost aur mein

RT @TheWanderlustE Garmi me chai kaun pita hai?",1
"""Pakistan ke haraamzaado jaldi out ho.. Joke banane hai..""pic.twitter.com/zGJrvMy68R",1
"Pachas pachas kosh door jab gaon mein koi baccha rota hai to uski maa use bolti hai, 'Beta so ja warna intolerance badh jayega'",1
"*titanic hits the iceberg*
Mumbai Cop: Chal side la laav ship, chal lie-sense kaad lie-sense.",1
Sarfaraz Ahmad aaj bhi ek century maar sakte hain. Abhi inki ICC ranking 99 hai bas thoda bura khelna hai.,1
"While Dating : Oh re piyaa haaye Oh re piyaa
After Break-Up: Whore hai piyaa haaye Whore hai piyaa",1
Match dekhna start kiya to ABD out ho gaya.,0
"Kahin kahin se har chehra tum jaisa lagta hai, tumko bhool na payenge hum. Aisa lagta hai... #Sorrypic.twitter.com/xhZdKLpfP7",0
"PM koi bhi ho, gaaliya to deni hi hai.",0
Roast Ranveer aur Arjun ka hua lekin jal dusro ki gayi.,0
Kitni gaaliya bolte ho bhencho tum log.,1
" Maayi ni maayi munder pe teri bol raha hai kaaga, pregnant hogayi teri dulaari  tann jogi sang laaga 
#HAHK",1
Pari lag rahe ho jaan-e-manpic.twitter.com/d6agXVgdaH,0
Kamaal karte ho Pandey Ji! :* <3,0
".@2witsofwisdom Main to ready hoon ji, yeh log bhaag rahe hain @sardesairajdeep @VishalDadlani",1
Bhai 5 Million porn site hai.. Usme se sarkaar ne bas 857 ban ki hai.. 3 din se kis baat ka randi rona laga rakha hai tum logo ne,1
"Main deewani, mastani, haraami hogayi.",0
Abhishek Bachchan kamse kam jhanda toh ghuma do. Woh bhi Papa ko karna pad raha hai ,1
Wicket lena #CongressMuktBharat se bhi zyada zaroori ab,1
"Aaj kuch logo ne ek doosre ko khoob RT di..

In logo ka poora Monday paise RTGS karne me hi nikal jaana hai ",1
.@happlyunmarried Corey hai kalaiyaan pehna de mujhe hari hari choodiyaan,1
"Dear Mukesh Ambani, jyada paise hai to hum logo me baant de. Aise gaandu logo ko paal ke baitha hai.",1
"""Sir meri aapse nivedan hai ki inn sab chutiyo ko bolo ki mera beta dhoondne me madad kare""pic.twitter.com/BYOQsVQE4O",0
Pankaj bahot hi Udaas,0
Porn hai jo sapnon mein aaya.,1
"Jinka koi future nahi hota, unka adventure hota hai.",1
"Award show organisers: Sir 4 gaano pe dance karna hai, 1 crore me done kar do.
Ranveer Singh: No, 6 gaane karunga, paise chahe 80 lakh de do",1
"Teacher: K se kite,  aur batao? 
Student: K se kaison ko diya hai, mujhko bhi toh lift kara de ",1
"Dukh mein koi saath nahi deta, apne bhi gaand dikha dete hai.",0
Ye commando bada khatarnak hai. Tumhaaara baap hai. Patta hilne se pehle hi paed kaat dalta hai. Lol. Rajkumar. #Legend #TirangaOnZeeCinema,0
Naksh Tara ko chodna chahta hai ,0
"Maid of @MasalaBai: Memsaab.. Khane me kya banau..

MasalaBai: Sahab se pooch lo.. Mein to subah se Twitter pe gaaliya kha rahi hu..",1
"""Bahut kar li batting bhenchod ab mujhe aane de"" ko Telugu me kaise bolte hain.",1
"""Aaaeee Binny tujhse achcha to mera Rahul hai.. 44 to banaye usne..""pic.twitter.com/M0nEpfTkCj",1
"Issue kuch bhi ho, galti kisi ki bhi ho, incompetence kisi ka bhi, twitter par bhakt media ko hi chappal maarte milenge ",1
"Doodhwala: Aaj gaay bimaar ho gayee.. Doodh nahi diya

Pootna: Sick Rabtard",1
"Sir @ArvindKjeriwal electricity usage kam karne ke liye bhi niyam laagu kar do, odd day par fan chalega even day par a/c.",1
"#YoRaghuSoPolite when Autowala says NO.. He says ""Madarchod teri gaand maarne ka nahi pooch raha.. Bhayandar tak jaana hai""",1
Shanti Bhushan aaj se corrupt ho gaye mitron.,0
Tumka kaa bataayi bhaiyya? Hamra haal kaa hai.. Nikle the hum halwa khaane muh hi jal gaya hai,1
Je Suis Gurmeet Ram Rahim Singh Ji Insaan,0
Yahan #DilwaleMusicCelebration kar raha hai desh aur tum logon ko Kejriwal ki padi hai.,0
Prem Rotten Naan Khayo #FoodPoisoning,0
aaj virat touch me nahi lag raha :(,0
Abe koi to accha phone launch karo bkl.,0
Chudi nahi ye mera... Dil hai.,0
Yuvraj ko koi kuch nahi bolega bhenchod.,0
"""Aaj 5000 baar signature karna pada""pic.twitter.com/5yTadqHLtA",0
"We all are racists, koi kaala insaan dikha nahi usse madrasi bol diya. Arre bhia Nigerian bhi toh ho sakta hai.",1
Accha hua main to 61% leke hi pass ho gaya jab tak mummy papa ko pata chalta ki 90% bhi koi chiz hoti hai.,1
Sonakshi aur Sonam jaise aurato ko support karne walo.. Aaj zara ek tweet #Manikandan4London par kardo.. Tumhare paap kam ho jaenge,1
"Ye Ishq nahi aasan bas itna samajh lije, chutyaap ka dariya hai aur chud ke jaana hai.",1
"On a serious note, I'll miss Aurangzeb road. Jab bhi wahan se guzarta tha uska naam dikhte hi 8-10 gaaliyan tah-e-dil se nikal jati thin.",1
"Shoaib Akhtar: ""28 run dekhiye Dhoni ke aayein hain taang ke niche""

Bhai run ki baat kar rahe ho ya moot ki",1
Sir @kamaalrkhan aap ke saath David Cameron ne bahot galat kiya.,0
"Log Twitter pe aake book likh dete hai, yahan ek tweet dimag me nahi aati.",1
"Dr. Manmohan Singh: ""Theek NAHI hai""",1
.@deespeak ye hona hi chahiye kyunki zara zara behekta hai aaj toh mera tan badan.,0
Vodafone ka network accha aaye iske liye vrat rakhna padta hai kya?,1
"Sir @kamaalrkhan aaj #WorldToiletDay hai, aaj toh kullla kar lo.",0
Sonia ji.. Nayee bahu ki mithai to khila do..pic.twitter.com/Z0ubdTdVGK,0
Tharoor + Tarar = Tharaar,0
"DUSU
DUS
DU
D
Di
Diy
Diya
Diya Kejriwal Ko Muh Tod Jawaab",0
Normally parties have 1/2 loose canons (Digvijay/Giriraj) rest are normal. Idhar ulta hai. 90% loose canons. YoYa ko to bahar kar diya,1
People blaming Anushka.. Bhai tum log ki local miss ho jati hai to apni gf ko doshi thehrate ho ?,1
"Sona nahi chandi nahi yaar toh mila, apni mara le.
Pyar bina chain kaha re?",1
"Taare Zameen Par - Parthiv Patel 

#CricketFilms",1
.@ArvindKejriwal Sir ab aap apni salary 5000% badha lo.. Aap Arnab se zyada raita failate ho.. To salary kam kyu,1
Freedom of speech hai matlab kuch bhi chutiyapa failaoge?,0
.@BetterCallSom bhai ye  @ColdCigarpic.twitter.com/BsaLxJw5lP,0
"Every Hindu woman must produce 4 children: Sakshi Maharaj.
Ah! Bachhe din aane waale hain.",1
.@MehrTarar bhabhi India me aapke saare dewar aapko yaad kar rahe hai..,1
Ojas ko bhi 1000 rt milte hai #weneedapocalypse,1
Bhai neend se utho @BJP4India And media me Rahul Gandhi britain citizenship ka mudda uthao,1
Sharif admi ki har koi leta hai.,0
Pranav Dhanawade is on steroids.,0
Monday to sabka kharab hota hai ji aaj AAP walon ka Sunday bhi kharab gaya.,1
Paap badh gaya hai bhencho.,0
Doodh piyega to Shaktiman banega #WorstChildhoodRumours,1
"Chhod do AAP, BJP, Lavra Lasoon walon ko. Daaru ki baat karo bhai. Mazze se raho",1
170 runs se jyada impossible lag raha hai,0
"#CelebsInTheirPastLives

Kumar Vishwas was Shikhandi",0
Jahan main jaati hu wahi chale aate ho chori chori mere tweets ko churaate ho.,1
Medical store se condom khareedo to paas wale customer saale aise look dete hain jaise hum packet leke seedhe inke hi ghar ja rahe hain!,1
Ek baat pakki hai.. In AAP walo ko ghar chalana to bilkul nahi aata.. Ye chutiye desh chalane ka khwaab dekhte hai..pic.twitter.com/SlBPYrhhjN,1
"RaGa: Modi ji hawaijahaaj mei jaate hai, America aur England..
Someone in crowd: Haan be, tu to bail-gaadi se jaata hain na.",1
"Ram Kapoor: Meri biwi mujhe bol rahi hai ki meri jaan le lo.

All married man: BHENCHO WHAT ARE YOU WAITING FOR?",1
"Deepika ji ne jo kaha hai woh sahi hai, haan maine ab tak woh video dekhi nahi hai phir bhi - Aamir Khan",1
India ke bowlers ne World cup se pahle koi pooja karwai thi kya?,1
Bhai @bsnlbroadband tum log ke office me net aa jaaye to pls mere ghar ka broadband bhi chalu karwa dena.. Thanks in advance,1
Cigarette ke toh dabbe par likha hota hai ki cancer ho jayega toh log phookna nahi chhodte. Maggi kaun band karne wala hai yahan.,1
Agar Modi ke time pe Indo-Pak war ho jaye to opposition wale ek-ek marne wale Pakistani soldier ke Pakistani soldier hone ka proof maangte.,1
"Kya tumne kabhi  kisise pyar kiya?
OK. 2 mins silence.",1
"Itne bakchod launde hai.. Ladki uske dard bhare DM ke Screenshot daal rahi hai

bol rahe hai 20% battery bachi hai.. mobile charge karlo :D",1
"Sanjay Jha ko Congress ne gaaliyan khane ke liye hire kiya hai, jisse RaGa ke hisse kam gaaliyan paden.",1
Unmukt Chand is the new Virat Kohli in making. #Class #RCBvsMI,0
"Abe chutiyo joke tha, muh me le lo.",0
"In English, it's #AAPBreakUp. In Hindi, it's 'Jhaadu ke tinke bikhar gaye'.",1
"Sasural Simar Ka, aur dimaag ki dahi hamari.",1
India me 'Hindustan murdabad' bolne wale aur unko support karne wale chutiyo ki aabadi badh rahi hai. Condoms use kiya karo.,1
Dhoni ki retirement ka waqt badalna hai. ,0
Prem Ratan Tata Safari,0
"*Then*
B1: Bhai cigarette hai?
B2: Haan, le na.
*Now*
B1: Bhai, sun na bhai please yaar ek cigarette pila de yaar.
B2: Chal katt le",1
"""Kaam ho jayega, thoda kharcha paani lagega"" 
""Sirf kharche se kaam nahin chalega?"" #ConversationsinDelhiToday",1
"Jo zada friendship friendship karte hain, wohi ek din haramipan pe utar aate hain"" - MK Gandhi",1
"Yeehhhhh meraaaa dil pyaaarr kaa deewannaaaa, aataaa hai mujhkoo pyaar mein marwaanaaaa",1
"Jab pyar kiya toh darna kya?
Woh kisi aur ki hai gaanduwo",1
"Baghtoys kaay raagane?
Gaand maarli vaaghane!

#IndvsAus
#Virat",0
Laila bechaari kya karti najariya majnu se lad gayi?,1
"Return on Investments: Rs.50 ka nariyal aur haar chadao, pandit ko Rs.500 do ghar shani ki prakriya durr hogi 10 lakh ki gaadi ghar aayegi.",1
"Dard dilon ke kam ho jaate...
twitter par agar poetries kam ho jaate.",1
Dilli mein Kiran aye ya Kejriwal lekin UP mein jab tak chootiye zinda hain Mulayam hi ata rahega.,1
Gayle is like sudhar jao haramkhoron saare run mujhe hi banane hain,1
"Kam paise wale rishtedaar nahi hote
Kam followers wale bhai _/\_ nahi hote.",1
"Gali gali me shor hai..
@ArvindKejriwal chor hai..

#AAPFundingScam",1
Bhencho Bigg boss ko 9 baje kar do.,0
".@ArvindKejriwal Obama plane mein baithe nahi, shuru ho gaye aap?",1
"""Dekho ji ye sab mile huye hain, ye Australia ki trick hai #IndvsUAE se attention divert karni ki, iski jaanch honi chaiye"" #AusvNZ",0
"Itni garmi hai, maggi apne aap hi ban jati hai.",1
"Agar Lalu-Nitish opportunist gadhbandhan nahi hota to aaj jo beef, bhaichara, intolerance par lecture de rahe hain munh latkaye baithe hote.",0
"""2 mahine ki chutti par gaye hai Rahul JI"" ~ Khargepic.twitter.com/tcNlOfywP6",0
"No Sidhu today, gaaliya kisko deni hai?",1
Kya hoga iss desh ka?,0
"#LiesMenTell Woh pareshaan karte rahe, hum kaam karte rahe - Kejru",1
Ek galti toh sabko maaf hai sarkaarpic.twitter.com/IFXsHrKdiY,0
Jin logo ko porn dekhna hai Pakistan chale jaaye. #HINDURASHTRANIRMANOK,1
BC dost nahi maan raha.. 2 beer ke baad old monk pila raha hai.. aaj to ulti pakki,1
"To paise wale agar duniya jeetne nikle to isme badi baat kya hogi..

RT @Bu5hra_: Jaeb me paise nahi aur chale Duniya jeetne ",1
.@thekiranbedi ayye dhinkachika dhinkachika dhinkachika dhinkachika ayye ayye ayye #NaachoBhencho!!,1
HAMARA HINDUSTAN ZINDABAD THA. ZINDABAD HAI. AUR ZINDABAD RAHEGA!!! #IndvsPak,1
"""Kya kaha Sehwag bhi retire hi gaya..""
#ThankYouSehwagpic.twitter.com/EyT9ObOvtz",1
"Main bhi haan sick yaar hua, pehli baar hua tumse pyar hua.",0
"""Bachna aee haseeno.. Lo mein aa gaya..""pic.twitter.com/4WsFDrWQzt",0
"Bhabhi teri behna ko maana, haaye ram kuttiyon ka hai zamana
#HAHK",1
Aaj ande kha sakte hai?,0
".@chintskap Sir movie ke dialog to koi aur lihta hai, Tweets to khud apne dimaag se aate hain.",0
"Rahul Gandhi kuch bhi kar le, log use Pappu hi samjhenge.",1
Petrol hiked by 3.96 rupees? Kidhar ghumne gaye yo Ghar Wapsi ke liye petrol nahi bachega ab,1
"Chaara bhi kha gaye aise hai gunehgaar

 #BadliyeSarkarBadliyeBihar",0
"""Choli ke peeche kya hai.. Chunari ke neeche???""

#PriyankaQuestions",1
"""Batao.. Bol raha hai Doraemon ko nahi jaanta..""pic.twitter.com/MPicBuHXtD",1
Yahi over hai ,0
"Sir aapne apne bachcho ki jhooti kasam kis cheez ke liye khaayee ??

Arvind Kejriwal:pic.twitter.com/lKvVPKe593",1
"Abhi ladaai jaari hai
Ab Gayle bhadwe ki baari hai !!",1
"Kejriwal apne religion ke column me bold me ""1% Agarwal, 99% Chutiyapa"" likhte hai",1
"Badi badi baatein, roz raat ko hilaate..",1
Bhai shahid kapoor ye bakchodiya baad me kar liyo pehle gaadi to dekh ke chala le.,1
2 Lakh logo ko subah se block kar chuki hai @MasalaBaipic.twitter.com/BgE2oGgjH6,1
"Falcao has gone to Chelsea, hamesha girta rehta hai pitch par. Ek gire huwe manager ke saath iski jodi achhi rahegi. #JoseMourinho",1
"PRIYE TUZYA PREMAAT MI EVDHA PADLOY KI ZO KON MADHE AALA TYACHI TAR AAICHI JAI
#SanskariJamesBond #MarathiJamesBond",1
"Paap itna badh gaya hai, baaris bhi nahi ho rahi.",1
Tusshar Kapoor ties rakhi to Ekta Kapoor.,0
Ladna band karo bhosdiwalo. Navratri chal rahi hai.,0
Bhai @imVkohli ye century pe century lagakar aadat kharab kar rahe ho hamari. Fir tumhe hi problem hogi.,1
Bure waqt mein tumhare saath koi ho na ho daaru zaroor honi chahiye.,0
"Barbad gulistaan karne ko to ek hi ullu kaafi tha
Yahan..har shaakh pe ullu baitha hai anjam-e-gulistan kya hoga 
- Shauq Bahraichi",1
Aadhi zindagi credit card bill bharne mein hi nikal jayegi bhencho.,1
Arnab Goswami dunia bhar se resignation mangte phirte hain lekin apni wife se ek glass pani mangne ki himmat nahi hoti hogi.,1
Rahul Gandhi returning of Agyaat vaas of 56 days in modern tech times > Arjuna returning from Agyaat vaas in Mahabharat #RahulReturns,1
Agar 5 saal pehle tumhari maut ho chuki hai toh isse RT dijiye.,1
"Osama: Bhai, ye cash deposit kar do..
SBI Employee : Lunch time hai, baad main aana...
Osama:pic.twitter.com/PqdWtBws1o",1
"Bhagwan ka diya sabkuch hai, daulat hai, shohrat hai, izzat hai, bas kuch RT's dene walon ki zaroorat hai",1
BANDYA TAAKI BHARLI KAA??,0
"Anushka: Baarish aa gayee.. RCB ka kya hoga.. Mujhe rona aa raha hai

Virat: Haan.. Jaise log Bombay Velvet ko dekh ke roye the

#RCBvsDD",1
"#Bail4SalmanYnot4Bapuji

Aye mere watan ke logon zara aankh mein bhar lo paani.",0
.@Shakti_Shetty Arre Ye toh bolta hai!! TOBU BOLTAAY!pic.twitter.com/fuKNBTFUVs,0
Jeet jana bhai log warna Pakistan wale kafi RTs de denge,1
Khud se kaam nahi hota hai to Pootna ne maid rakh li aur usse bekaar ki baate karke uska time waste karti hai vellipic.twitter.com/risLdalzGL,1
Ab jake mera tweet padha bhai ne. Sala itni der se anushka sharma ki TL pe jasoosi kar raha tha !!,1
"Aapke dwara dial kiya gaya number kisi aur ko lag gaya hai, tumhara number kabhi nahi aayega.",1
"Media jo Smriti Irani ke saath kar rahi thi, ab Kiran Bedi ke saath karegi",0
Aaj Kejriwal milna aa raha hai.. Chai banwau ya raytapic.twitter.com/oVoUXGiLAI,1
"Na tere kaam ka, na mere kam ka
Dil bhi tujhe khuda ne diya dus gram ka
- Altaf Raja (circa 1996)
#AkademiPoetry",1
"Jai Ho #SalmanVerdict

Jaya Ho #JayaVerdict 

Satyanash Ho",0
"Bajrang Bali ne Lanka mein aag lagayi thi, aur bajrangi bhaijaan tumhare ticket ke paison ko aag lagayega.",1
"Courier Guy: Jo bheji thi dua.. Wo jaa ke aasmaa se yu takra gayee hai aa gayee hai laut ke sadaa

Me: ???

Guy: courier return aa gaya hai",1
"Mulgi shikli, pragati chi tar zhali.",0
BC aaj tum logo ko criminals se badi sahanubhuti ho rahi hai..,0
"""Achcha hua light chali gayee.. Aaj to poorey 1 ghante aaye.. Mujhe aadat nahi daalni light ki""

#TweetLikeAPakistani",1
Dr Chutzpah ka bhi ilaaj karo koi..,0
.@ashutosh83B chup ho ja chutiye.. Pehle issue to pata karle.. Jab dekho BJP ke naare lagata hai,0
"Bhai aap Dhoni nahi ho, na ho sakte ho
#IndvsAus",0
"Ladke Wale : Dahej mein kya doge?
Ladki Ke Papa: Samdhiji hum bade log nahi hai,  dahej mein toh hum aapko sirf muh mein hi de sakte hai",1
"YE ISHQ KI AAG HOGI NA KAM TUM AUR HUM EK ATOM BOMB, FIRE BRIGADE MANGWA DE TU ANGAARON PAR HAI ARMAAN - DIWALI TRIBUTE #HIIMESHISGOD",1
"""Gurgaon mein jahaan aakhri mall khatam hoti hai na, udhar hi tumhari democracy aur constitution bhi khatam ho jaati hai."" - NH10",1
"sirf ehsas hai ye, rooh se mehsoos karo,
pyar ko pyar hi rehne do, koi naam na do.
#Gulzar",1
Gutka Mukeshpic.twitter.com/BvP3Q5w6MC,0
Chutiye celebration kar rahe hai ya matam mana rahe hai.,0
"*Evening*

Kumar Bakwas: Aaj bohot thak gaya..
Wife: Kya kiya aaj aisa
Kumar Bakwas: Bacha hua saara #RaitaFailaDiya",1
Rahane chutiye saale thoda to fast khel.,1
Nehra ko aakhri 10 overs me kabhi bowling nahi deni chahiye. Chutiya hai wo.,0
